resizing,prediction,from_prediction,total
0.0,8.020700216293335,0.0802164077758789,8.11640977859497
0.0,1.2341539859771729,0.0,1.2759244441986084
0.0,1.1652352809906006,0.0,1.1873760223388672
0.0,1.3268945217132568,0.01561737060546875,1.373760461807251
0.0,1.1561708450317383,0.0,1.1874146461486816
0.0,1.201103687286377,0.015621662139892578,1.247957468032837
0.0,1.1735241413116455,0.015618324279785156,1.2269079685211182
0.0,1.1808314323425293,0.015630245208740234,1.2342116832733154
